0.0,0.04
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,
-1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
99.0000001,
1.0,
0.0,
-1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,
-1.0,
0.0,
0.0,
0.0,
0.0,
1.0,
0.0,
0.0,
99.0000001,
1.0,
0.0,
-1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,
-1.0,
0.0,
0.0,
-1.0,
1.0,
1.0,
0.0,
0.0,
99.0000001,
2.0,
0.0,
-1.0,
1.0,
-1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,
-1.0,
0.0,
0.0,
-1.0,
1.0,
1.0,
0.0,
0.0,
99.0000001,
2.0,
0.0,
-1.0,
1.0,
-1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,
-1.0,
0.0,
0.0,
-1.0,
1.0,
1.0,
-1.0,
1.0,
99.0000001,
3.0,
0.0,
-1.0,
1.0,
-1.0,
0.0,
0.0,
0.0,
0.0,
0.0,
1.0,
1.0,
-1.0,
-1.0,
0.0,
-1.0,
1.0,
1.0,
-1.0,
1.0,
99.0000001,
3.0,
